,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
1,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
2,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
3,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
4,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
5,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
6,fRkBWFNFZkw,11463,104,5,2,2012-09-02T01:41:49.000Z,Official Trailers - Harry Potter Movie Series,Zbolt2
7,Kihj8mdhaxI,28208,77,6,9,2012-09-05T21:29:49.000Z,Harry Potter 8 movies Super Trailer,EriCKson Dlc
8,Ryt8aBKe5yU,4541,9,0,1,2012-10-02T23:36:49.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 2,Brand X Music
9,gKhqilf32Sk,16214,71,1,3,2012-10-02T23:36:50.000Z,Harry Potter &amp; The Prisoner of Azkaban - Trailer 3,Brand X Music
10,a0Dl-UQYeRw,509517,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
11,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
12,0W3NMH0Srho,3949,10,0,4,2012-10-11T14:14:09.000Z,Harry Potter für Kinect - Launch Trailer,Warner Bros. DE
13,Mr3c_truVMw,3687,31,17,7,2012-10-14T21:55:46.000Z,Harry Potter für Kinect | Offizieller Launch Trailer [DE] (2012) | HD,XboxViewTV
14,bZezS6XM1t4,17870,54,15,6,2012-11-02T02:27:34.000Z,Harry Potter and the Sorcerer&#39;s Stone Book Trailer,MorgansLife1999
15,7tM_TDN3ePk,395,4,0,0,2012-11-02T16:55:45.000Z,Harry Potter and the Deathly Hallows: Official Trailer # 1 [HD][Viki Trailers],VikiTrailers
16,qlzYrBC-6CE,3727333,24937,486,,2012-11-19T21:16:24.000Z,Making of &quot;Deathly Hallows -  Part 2&quot;: Neville&#39;s Stand,allpotter323
17,B8QMNM8uE2A,3861,9,2,0,2012-12-23T20:23:02.000Z,&quot;Harry Potter and the Chamber of Secrets&quot; Trailer,NetflixOficial
18,tQbCLIDm4Hk,21906,432,11,45,2013-01-06T14:49:25.000Z,Harry Potter || Series Trailer [Tribute] (Fan Made),TheRedSoxFan18
19,fkq4nzrrOXs,4371,12,1,2,2013-02-12T15:33:12.000Z,Harry Potter and the Philosophers Stone Trailer HD,CONOCEHP
20,aLyqoLRy608,3144,11,1,0,2013-02-12T17:38:27.000Z,Harry Potter and the Chamber of Secrets Trailer English HD,CONOCEHP
21,EmXeghV0mN0,249574,282,7,20,2013-02-15T04:21:32.000Z,Harry Potter and the Goblet of Fire Trailer English HD,CONOCEHP
22,2pc-0PRcSR4,658986,4011,308,698,2013-03-18T16:00:25.000Z,Pottermore Official Trailer (Harry Potter Game),GameNews
23,Hp-ydBT7dJs,200173,1086,25,106,2013-03-22T12:10:59.000Z,Harry Potter and the Deathly Hallows Trailers,Alex Todd
24,rmzyZcbLwvQ,853,0,0,0,2013-04-03T19:34:53.000Z,Harry Potter and the Sorcerers Stone - Trailer #2,TheTrailerArchives
25,kL1aqfnIr2Y,18998061,197153,3945,24242,2013-04-16T17:02:38.000Z,Honest Trailers - Harry Potter,Screen Junkies
26,XFJp9Ux02NQ,51976,97,13,3,2013-04-30T08:52:11.000Z,Harry Potter Og De Vises Sten Trailer,Venze8
27,JmkiMxq2Vyo,260260,,,,2013-05-21T03:34:10.000Z,Harry Potter and the Half-Blood Prince - Trailer,YouTube Movies
28,d7i9oQm6q4k,315900,,,,2013-05-21T03:56:34.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
29,XBi-RfjbmQQ,1487,2,0,1,2013-06-09T08:37:22.000Z,Harry Potter - Trailer Music Compilation 2013,Mikle Shelmez
30,E9alT_nulIM,191254,495,26,51,2013-06-12T17:16:46.000Z,Harry Potter and the Order of the Phoenix HD Trailer,CONOCEHP
31,ziESsev6_Wg,213826,3070,56,195,2013-06-21T19:55:52.000Z,La Saga Harry Potter-Trailer Completi ita,Vegetto1624
32,u39C2j2o40E,13710,56,2,0,2013-07-17T20:00:53.000Z,Harry Potter: The Complete 8-Film Collection Blu-Ray - Official® Trailer [HD],TrailersPlaygroundHD
33,z8jtIw_Ldgc,929,7,0,0,2013-07-17T20:05:01.000Z,Harry Potter: Years 1-6 Blu-Ray - Official® Trailer [HD],TrailersPlaygroundHD
34,pxH9lDv8ZAI,17461,38,1,1,2013-07-17T20:11:07.000Z,Harry Potter And The Chamber Of Secrets - Official® Trailer [HD],TrailersPlaygroundHD
35,9CmUceipDQU,10043,53,0,2,2013-07-17T20:24:44.000Z,Harry Potter And The Deathly Hallows - Part 1 - Official® Teaser [HD],TrailersPlaygroundHD
36,P2pgfgY6mpI,530,2,1,0,2013-07-17T20:24:49.000Z,Harry Potter And The Deathly Hallows - Part 1 - Official® Trailer [HD],TrailersPlaygroundHD
37,myGt3p1qifQ,503,2,0,0,2013-07-17T20:34:27.000Z,Harry Potter And The Deathly Hallows - Part 2 - Official® Trailer 1 [HD],TrailersPlaygroundHD
38,PKAMrHHf0ig,420,1,0,0,2013-07-17T20:34:32.000Z,Harry Potter And The Deathly Hallows - Part 2 - Official® Trailer 2 [HD],TrailersPlaygroundHD
39,KgNJvJFwpMU,9969,26,3,1,2013-07-17T20:41:01.000Z,Harry Potter And The Half-Blood Prince - Official® Trailer 1 [HD],TrailersPlaygroundHD
40,KqeWVNxxIgs,5712,22,0,0,2013-07-17T20:44:59.000Z,Harry Potter And The Order Of The Phoenix - Official® Trailer [HD],TrailersPlaygroundHD
41,5hU0EeBQEZY,28152,72,6,5,2013-07-17T20:53:42.000Z,Harry Potter And The Sorcerer&#39;s Stone - Official® Trailer [HD],TrailersPlaygroundHD
42,h05pzGb6SNc,5823,48,0,1,2013-07-17T20:59:29.000Z,Harry Potter: The Definitive Collection Blu-Ray - Official® Trailer [HD],TrailersPlaygroundHD
43,vYhPaB97Ijw,4037,27,0,2,2013-07-17T21:01:26.000Z,Harry Potter: Wizard&#39;s Collection Blu-Ray - Official® Trailer [HD],TrailersPlaygroundHD
44,7IDKCAD_GDw,10130,32,3,4,2013-07-17T21:05:15.000Z,Harry Potter And The Goblet Of Fire - Official® Trailer [HD],TrailersPlaygroundHD
45,Ox94c0gCNhM,1167,3,0,0,2013-07-17T21:07:34.000Z,Harry Potter And The Deathly Hallows - Part 2 Blu-ray - Official® Trailer [HD],TrailersPlaygroundHD
46,f4GKwnaM-tc,159890,190,16,,2013-07-18T23:53:35.000Z,Harry Potter und der Feuerkelch - Trailer,YouTube Movies
47,u8QrrUrOr0I,168429,163,12,,2013-07-22T03:48:04.000Z,Harry Potter und der Halbblutprinz - Trailer,YouTube Movies
48,yhug_yCe-7g,723284,436,36,,2013-07-22T17:04:23.000Z,Harry Potter und der Stein der Weisen - Trailer,YouTube Movies
49,6U0VIhTCBuY,4023,,,0,2013-07-24T22:13:11.000Z,Harry potter and Narnia mashup trailer [HD],HPInMiddleEarth
